CNT,CNTSCHID,CNTSTUID,RTML_mean,ESCS,ST011Q01TA,ST004D01T,ST001D01T,RATCMP1,RATCMP2,EDUSHORT
NOR,57800131.0,57801230.0,476.28509999999994,-0.1763,1.0,1.0,10.0,0.6111,0.9091,0.8006
NOR,57800174.0,57801231.0,620.911,0.6778,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800229.0,57801232.0,593.4503,0.4254,1.0,1.0,11.0,,,
NOR,57800017.0,57801234.0,519.8533,0.6538,1.0,2.0,10.0,,,0.4292
NOR,57800234.0,57801235.0,492.4473,1.3994,1.0,2.0,10.0,1.3889,1.0,-0.9432
NOR,57800010.0,57801237.0,487.59700000000004,1.0112,1.0,1.0,10.0,0.2273,1.0,2.1861
NOR,57800072.0,57801238.0,503.70449999999994,0.7246,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800217.0,57801239.0,498.2616,0.9271,1.0,2.0,10.0,1.0459,1.0,0.4997
NOR,57800219.0,57801240.0,476.2309,0.3819,1.0,1.0,10.0,1.7391,1.0,0.6221
NOR,57800022.0,57801242.0,541.8259,0.9287,1.0,2.0,10.0,0.4808,1.0,0.4997
NOR,57800036.0,57801243.0,487.66909999999996,-0.3039,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800034.0,57801244.0,616.193,0.7513,1.0,2.0,10.0,1.0,1.0,0.2681
NOR,57800047.0,57801245.0,494.08629999999994,-1.1402,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800209.0,57801246.0,610.3763000000001,1.6007,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800084.0,57801247.0,473.32019999999994,0.7613,1.0,1.0,10.0,0.5,1.0,0.8006
NOR,57800115.0,57801248.0,587.9767,1.173,1.0,1.0,10.0,1.625,1.0,0.1
NOR,57800051.0,57801249.0,639.5632999999999,1.4712,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800007.0,57801250.0,494.0711,0.5953,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800125.0,57801252.0,435.0116999999999,-0.5169,1.0,1.0,10.0,0.2727,1.0,0.265
NOR,57800045.0,57801253.0,583.4834,0.084,1.0,2.0,10.0,1.0,1.0,-0.4562
NOR,57800178.0,57801254.0,594.5317,0.688,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800019.0,57801255.0,547.3447,0.1417,1.0,1.0,10.0,0.4945,1.0,-0.0703
NOR,57800212.0,57801256.0,641.4758999999999,1.3625,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800196.0,57801257.0,598.6578000000001,1.3624,1.0,2.0,10.0,1.2295,0.8133,0.2681
NOR,57800194.0,57801258.0,646.2654,1.1195,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800026.0,57801260.0,672.4484,1.5092,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800067.0,57801261.0,618.5549999999998,1.3273,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800200.0,57801262.0,592.3588,0.5569,1.0,2.0,10.0,1.2963,1.0,-0.2376
NOR,57800162.0,57801263.0,460.90829999999994,-0.0484,1.0,1.0,10.0,0.5634,1.0,1.7368
NOR,57800073.0,57801265.0,425.9116,0.401,1.0,1.0,10.0,1.0313,1.0,0.7566
NOR,57800188.0,57801266.0,461.529,-0.4179,1.0,1.0,10.0,10.7222,0.0933,0.265
NOR,57800040.0,57801267.0,539.4,0.4267,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800167.0,57801269.0,431.53280000000007,-0.3952,1.0,1.0,10.0,1.0,1.0,-0.0703
NOR,57800089.0,57801271.0,573.6499000000001,1.4555,1.0,1.0,10.0,1.0417,1.0,1.6863
NOR,57800066.0,57801272.0,536.5991000000001,0.8698,1.0,1.0,10.0,1.1316,1.0,-1.4212
NOR,57800080.0,57801273.0,289.7993,0.5933,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800018.0,57801274.0,442.9468,0.4477,1.0,1.0,10.0,0.4348,1.0,0.8339
NOR,57800010.0,57801275.0,609.3689999999999,1.3098,1.0,2.0,10.0,0.2273,1.0,2.1861
NOR,57800020.0,57801276.0,700.5591,1.7506,1.0,1.0,10.0,1.2333,0.9459,-1.4212
NOR,57800062.0,57801277.0,418.0400000000001,1.0653,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800126.0,57801278.0,417.2079999999999,0.8435,1.0,2.0,10.0,0.5,1.0,0.1
NOR,57800215.0,57801279.0,505.6917,0.5449,1.0,1.0,10.0,1.0,1.0,0.7452
NOR,57800175.0,57801280.0,560.2625,-1.2678,1.0,1.0,10.0,1.0274,1.0,-1.4212
NOR,57800093.0,57801281.0,309.8547,-1.0298,1.0,1.0,10.0,1.0,1.0,0.6221
NOR,57800113.0,57801283.0,485.74300000000005,0.7282,1.0,1.0,10.0,1.3158,1.0,0.4292
NOR,57800197.0,57801284.0,606.0214,0.7815,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800036.0,57801286.0,405.4344,-0.9744,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800123.0,57801287.0,500.351,0.0839,1.0,1.0,10.0,1.0,1.0,-0.2805
NOR,57800221.0,57801288.0,557.9218,0.2004,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800123.0,57801290.0,434.3888999999999,0.9057,1.0,1.0,10.0,1.0,1.0,-0.2805
NOR,57800191.0,57801291.0,624.7978999999999,0.6879,1.0,2.0,10.0,0.8163,1.0,0.1312
NOR,57800221.0,57801292.0,437.8054,0.295,1.0,2.0,10.0,1.0,1.0,1.0283
NOR,57800233.0,57801293.0,485.95079999999996,0.7113,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800234.0,57801294.0,579.7459,1.6446,1.0,2.0,10.0,1.3889,1.0,-0.9432
NOR,57800032.0,57801295.0,351.04409999999996,1.8515,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800039.0,57801296.0,594.7008999999999,1.1092,1.0,1.0,10.0,,,
NOR,57800087.0,57801298.0,507.6626,-0.2625,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800170.0,57801299.0,252.19429999999997,-1.0998,1.0,2.0,10.0,1.0345,1.0,0.1
NOR,57800077.0,57801300.0,437.20829999999995,0.058,1.0,2.0,10.0,0.431,1.0,0.0574
NOR,57800103.0,57801301.0,479.4742,0.061,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800016.0,57801302.0,531.8186999999999,1.3261,1.0,2.0,10.0,0.5072,1.0,-1.4212
NOR,57800198.0,57801303.0,453.11080000000004,-0.124,1.0,1.0,10.0,0.5747,1.0,0.1423
NOR,57800093.0,57801304.0,479.5883,0.2528,1.0,1.0,10.0,1.0,1.0,0.6221
NOR,57800092.0,57801306.0,528.3503000000001,1.1145,1.0,1.0,10.0,1.6,1.0,0.4621
NOR,57800062.0,57801307.0,585.7576,1.3329,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800093.0,57801309.0,642.88,1.1252,1.0,2.0,10.0,1.0,1.0,0.6221
NOR,57800205.0,57801310.0,569.474,-0.2202,1.0,1.0,10.0,1.0,1.0,0.7889
NOR,57800191.0,57801311.0,475.0245000000001,-0.987,1.0,1.0,10.0,0.8163,1.0,0.1312
NOR,57800167.0,57801312.0,455.54920000000004,0.8851,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800103.0,57801313.0,558.6195,0.457,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800155.0,57801314.0,522.5504,0.2298,1.0,2.0,10.0,0.7921,1.0,-1.4212
NOR,57800037.0,57801316.0,532.2753,1.5599,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800076.0,57801317.0,569.58,0.6289,1.0,1.0,10.0,1.0,1.0,1.2002
NOR,57800197.0,57801318.0,688.9654,1.465,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800178.0,57801319.0,533.5616,1.3516,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800147.0,57801320.0,540.6347,1.2139,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800228.0,57801322.0,512.8694,0.8717,1.0,2.0,10.0,1.0,1.0,-0.3123
NOR,57800109.0,57801323.0,425.88590000000005,-0.7518,2.0,1.0,10.0,0.6122,1.0,-1.4212
NOR,57800181.0,57801325.0,492.517,1.0939,1.0,2.0,10.0,0.4545,1.0,-1.4212
NOR,57800183.0,57801326.0,446.2157,0.1733,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800115.0,57801328.0,395.06859999999995,0.4898,1.0,1.0,10.0,1.625,1.0,0.1
NOR,57800157.0,57801329.0,636.3646000000001,1.1894,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800049.0,57801330.0,635.4273000000001,0.5821,1.0,1.0,10.0,1.5,1.0,-1.4212
NOR,57800127.0,57801331.0,504.1889,0.3259,1.0,1.0,10.0,1.0,1.0,0.4591
NOR,57800184.0,57801332.0,667.0163,1.4426,1.0,1.0,10.0,1.0,1.0,1.0245
NOR,57800160.0,57801333.0,559.6762999999999,-0.7484,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800152.0,57801334.0,522.8815999999999,0.8736,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800121.0,57801335.0,653.9487,1.0687,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800097.0,57801336.0,639.5965,-0.0195,1.0,1.0,10.0,1.0,1.0,-0.6344
NOR,57800210.0,57801338.0,572.6133,0.891,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800025.0,57801340.0,371.20899999999995,-0.5832,1.0,2.0,10.0,1.5556,1.0,0.4292
NOR,57800243.0,57801341.0,463.79730000000006,0.2534,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800124.0,57801343.0,541.8862999999999,0.4986,1.0,2.0,10.0,,,-0.2692
NOR,57800188.0,57801346.0,489.50340000000006,0.4894,2.0,1.0,10.0,10.7222,0.0933,0.265
NOR,57800080.0,57801348.0,464.3456,-0.3882,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800006.0,57801349.0,484.7559,-2.1603,1.0,2.0,10.0,0.6,1.0,0.8339
NOR,57800009.0,57801350.0,228.62279999999996,-0.3235,1.0,2.0,9.0,1.0,1.0,-0.9432
NOR,57800034.0,57801351.0,598.9722,0.2862,1.0,2.0,10.0,1.0,1.0,0.2681
NOR,57800134.0,57801352.0,248.7328,0.1496,2.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800230.0,57801353.0,503.04779999999994,0.4252,1.0,1.0,10.0,0.9524,1.0,1.4743
NOR,57800163.0,57801356.0,455.58209999999997,0.8393,1.0,2.0,10.0,1.0,1.0,-0.4907
NOR,57800203.0,57801357.0,332.555,2.3259,1.0,2.0,10.0,1.3333,1.0,-1.4212
NOR,57800056.0,57801358.0,540.4418000000001,0.8895,1.0,1.0,10.0,,1.0,1.2478
NOR,57800019.0,57801359.0,496.84760000000006,0.7881,1.0,2.0,10.0,0.4945,1.0,-0.0703
NOR,57800112.0,57801360.0,523.8862,0.4449,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800098.0,57801361.0,427.89549999999997,-0.6394,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800014.0,57801363.0,471.4298999999999,0.6566,1.0,1.0,10.0,1.0,1.0,-0.9432
NOR,57800248.0,57801365.0,697.9622999999999,1.2817,1.0,1.0,10.0,1.2195,1.0,-0.2376
NOR,57800174.0,57801366.0,540.1991999999999,1.3709,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800038.0,57801368.0,324.1598,0.6283,1.0,1.0,10.0,0.3636,1.0,0.8339
NOR,57800013.0,57801369.0,468.91010000000006,0.3973,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800052.0,57801370.0,564.8879,0.7243,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800194.0,57801371.0,390.14110000000005,1.5346,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800240.0,57801372.0,506.63059999999996,0.0836,1.0,1.0,10.0,1.0784,1.0,1.2478
NOR,57800191.0,57801373.0,446.2231,-1.1377,1.0,1.0,10.0,0.8163,1.0,0.1312
NOR,57800163.0,57801374.0,672.8644,0.3336,1.0,1.0,10.0,1.0,1.0,-0.4907
NOR,57800157.0,57801375.0,454.4651,1.2219,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800225.0,57801376.0,481.91610000000003,-0.0828,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800060.0,57801377.0,511.4884,0.0826,2.0,1.0,10.0,1.0,1.0,0.1
NOR,57800160.0,57801378.0,601.8058,0.8356,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800041.0,57801379.0,465.93330000000003,0.5498,1.0,2.0,10.0,,,0.1
NOR,57800040.0,57801380.0,463.53409999999997,1.5046,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800177.0,57801381.0,531.3222000000001,0.7892,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800144.0,57801382.0,392.7449,1.5146,1.0,2.0,10.0,1.625,1.0,-0.9432
NOR,57800237.0,57801383.0,623.0326999999999,1.2912,1.0,1.0,10.0,0.6667,1.0,0.1
NOR,57800095.0,57801384.0,419.3468,-0.1761,1.0,2.0,10.0,0.6,1.0,0.1
NOR,57800088.0,57801385.0,583.0921,-0.924,1.0,1.0,10.0,0.5833,1.0,-0.6884
NOR,57800247.0,57801386.0,476.9965,0.9076,1.0,2.0,10.0,0.5405,1.0,0.1
NOR,57800078.0,57801389.0,512.3221000000001,-0.4533,1.0,2.0,10.0,1.56,1.0,-0.0672
NOR,57800086.0,57801390.0,455.41660000000013,0.5523,1.0,2.0,10.0,0.3896,1.0,0.6635
NOR,57800184.0,57801391.0,573.8312,-0.1628,1.0,1.0,10.0,1.0,1.0,1.0245
NOR,57800200.0,57801392.0,458.2685,-0.3397,2.0,1.0,10.0,1.2963,1.0,-0.2376
NOR,57800136.0,57801393.0,417.9625,0.6821,1.0,1.0,10.0,0.4902,1.0,0.4997
NOR,57800213.0,57801394.0,566.3541,0.4207,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800240.0,57801395.0,420.38379999999995,0.2916,1.0,2.0,10.0,1.0784,1.0,1.2478
NOR,57800101.0,57801396.0,583.7826,0.7893,1.0,1.0,10.0,0.4615,1.0,0.6606
NOR,57800222.0,57801397.0,603.7636999999999,-0.2275,1.0,1.0,10.0,0.3061,1.0,-0.2376
NOR,57800054.0,57801399.0,549.9462000000001,-0.5223,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800126.0,57801401.0,429.64279999999997,0.7908,1.0,2.0,10.0,0.5,1.0,0.1
NOR,57800170.0,57801402.0,278.5377,-0.2382,1.0,2.0,10.0,1.0345,1.0,0.1
NOR,57800031.0,57801403.0,568.7679,1.551,1.0,2.0,10.0,0.7563,1.0,0.1
NOR,57800092.0,57801404.0,309.452,-0.4813,1.0,2.0,10.0,1.6,1.0,0.4621
NOR,57800027.0,57801405.0,471.3188,-0.1595,1.0,1.0,10.0,0.3049,1.0,0.6221
NOR,57800117.0,57801407.0,383.59270000000004,-0.6628,1.0,2.0,10.0,1.0,1.0,-0.4526
NOR,57800225.0,57801409.0,372.3747,0.2599,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800038.0,57801410.0,565.8186000000001,1.0402,1.0,1.0,10.0,0.3636,1.0,0.8339
NOR,57800089.0,57801411.0,494.95019999999994,0.1769,1.0,2.0,10.0,1.0417,1.0,1.6863
NOR,57800214.0,57801412.0,535.3717999999999,0.5991,1.0,2.0,10.0,0.5,1.0,-1.4212
NOR,57800048.0,57801414.0,432.4437,1.1812,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800043.0,57801417.0,427.0326,-0.6372,1.0,1.0,10.0,0.1087,1.0,0.8339
NOR,57800011.0,57801418.0,631.4721000000002,0.642,1.0,2.0,10.0,0.6897,1.0,0.0574
NOR,57800206.0,57801419.0,538.5771000000001,0.8913,1.0,2.0,10.0,1.3309,1.0,1.2478
NOR,57800046.0,57801420.0,654.2297000000001,1.1415,1.0,1.0,10.0,1.875,1.0,0.4591
NOR,57800169.0,57801421.0,327.9569,-0.3379,1.0,1.0,10.0,1.1194,1.0,-0.4526
NOR,57800108.0,57801422.0,510.7892,-0.8367,1.0,1.0,10.0,,,
NOR,57800046.0,57801423.0,638.0450000000001,0.7788,1.0,2.0,10.0,1.875,1.0,0.4591
NOR,57800085.0,57801424.0,581.4142999999999,0.3504,1.0,2.0,10.0,0.48,1.0,0.5886
NOR,57800178.0,57801426.0,608.2424,-0.5574,1.0,2.0,10.0,1.0,1.0,-0.4526
NOR,57800119.0,57801427.0,577.2139,-0.1951,1.0,2.0,10.0,0.7407,1.0,1.4783
NOR,57800103.0,57801428.0,673.6461999999999,0.8468,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800144.0,57801429.0,459.5538,0.8979,1.0,2.0,10.0,1.625,1.0,-0.9432
NOR,57800130.0,57801430.0,602.3447,0.0354,1.0,1.0,10.0,1.0,1.0,1.2478
NOR,57800163.0,57801431.0,501.6573,-0.2856,1.0,1.0,10.0,1.0,1.0,-0.4907
NOR,57800020.0,57801432.0,414.26399999999995,1.019,1.0,2.0,10.0,1.2333,0.9459,-1.4212
NOR,57800208.0,57801433.0,507.7386999999999,0.7083,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800155.0,57801434.0,469.6952,0.2324,2.0,2.0,10.0,0.7921,1.0,-1.4212
NOR,57800157.0,57801435.0,431.75469999999996,1.217,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800133.0,57801436.0,256.2308,1.1792,1.0,2.0,10.0,1.2,1.0,-0.0672
NOR,57800022.0,57801437.0,568.789,-0.7084,1.0,1.0,10.0,0.4808,1.0,0.4997
NOR,57800006.0,57801439.0,417.8844,0.3231,1.0,1.0,10.0,0.6,1.0,0.8339
NOR,57800035.0,57801440.0,667.216,1.3379,1.0,1.0,10.0,1.0,1.0,0.7889
NOR,57800233.0,57801441.0,595.1632,0.6326,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800025.0,57801443.0,489.66140000000007,-0.632,1.0,1.0,10.0,1.5556,1.0,0.4292
NOR,57800242.0,57801445.0,448.166,-0.0639,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800216.0,57801447.0,631.6890999999999,0.3642,1.0,2.0,10.0,1.0,1.0,-0.3123
NOR,57800116.0,57801448.0,374.70230000000004,-0.1026,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800084.0,57801449.0,621.1427000000001,1.5227,1.0,2.0,10.0,0.5,1.0,0.8006
NOR,57800018.0,57801450.0,521.6233,0.4855,1.0,1.0,10.0,0.4348,1.0,0.8339
NOR,57800187.0,57801451.0,681.8727999999999,1.6133,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800192.0,57801452.0,558.3794,0.9036,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800070.0,57801453.0,404.58600000000007,1.5054,1.0,2.0,10.0,1.0,1.0,1.2478
NOR,57800252.0,57801454.0,627.3571000000002,1.1488,1.0,1.0,10.0,0.5208,1.0,-1.4212
NOR,57800179.0,57801455.0,407.3948,-0.2736,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800032.0,57801456.0,537.9562,-0.2917,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800028.0,57801457.0,604.1845,1.6831,1.0,2.0,10.0,0.8021,1.0,-1.4212
NOR,57800028.0,57801458.0,620.3625,1.2841,1.0,2.0,10.0,0.8021,1.0,-1.4212
NOR,57800245.0,57801459.0,531.5132000000001,1.2539,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800242.0,57801460.0,573.5728999999999,-0.6022,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800189.0,57801461.0,514.2049,1.0084,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800108.0,57801462.0,470.9503000000001,1.1239,1.0,1.0,10.0,,,
NOR,57800212.0,57801463.0,548.3249,1.4759,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800134.0,57801464.0,313.7814000000001,-0.2765,,2.0,10.0,1.0,1.0,-0.0703
NOR,57800176.0,57801465.0,488.26380000000006,0.5579,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800219.0,57801466.0,528.1883,0.1055,1.0,1.0,10.0,1.7391,1.0,0.6221
NOR,57800068.0,57801468.0,443.39459999999997,-0.8377,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800058.0,57801469.0,574.3290999999999,0.0355,2.0,1.0,10.0,1.0,1.0,-0.949
NOR,57800095.0,57801470.0,606.9374,0.7128,1.0,2.0,10.0,0.6,1.0,0.1
NOR,57800173.0,57801471.0,433.15779999999995,0.8361,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800069.0,57801475.0,339.3972,2.3949,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800025.0,57801476.0,372.1469,0.5219,1.0,2.0,10.0,1.5556,1.0,0.4292
NOR,57800212.0,57801477.0,594.2325000000001,0.8411,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800066.0,57801479.0,678.1036,0.5719,1.0,1.0,10.0,1.1316,1.0,-1.4212
NOR,57800129.0,57801480.0,596.0545,1.0175,1.0,2.0,10.0,0.4854,1.0,-1.4212
NOR,57800122.0,57801481.0,605.5844999999999,0.1392,1.0,1.0,10.0,,,1.4743
NOR,57800132.0,57801482.0,624.0736,0.6335,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800095.0,57801483.0,600.1287,1.2234,1.0,2.0,10.0,0.6,1.0,0.1
NOR,57800142.0,57801484.0,552.8778,1.2384,1.0,1.0,10.0,0.8726,1.0,0.6606
NOR,57800040.0,57801485.0,427.3509,0.3158,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800019.0,57801486.0,556.7891999999999,0.455,1.0,1.0,10.0,0.4945,1.0,-0.0703
NOR,57800020.0,57801487.0,346.0675,-0.1924,1.0,2.0,10.0,1.2333,0.9459,-1.4212
NOR,57800024.0,57801488.0,582.3806999999999,0.4672,1.0,1.0,10.0,1.0101,1.0,-1.4212
NOR,57800240.0,57801489.0,297.4693,-0.0785,1.0,1.0,10.0,1.0784,1.0,1.2478
NOR,57800003.0,57801490.0,551.262,0.6211,1.0,2.0,10.0,0.3421,1.0,-0.0987
NOR,57800248.0,57801491.0,494.98490000000004,0.1481,1.0,1.0,10.0,1.2195,1.0,-0.2376
NOR,57800193.0,57801492.0,423.95929999999987,1.0336,1.0,1.0,10.0,1.497,1.0,-0.4873
NOR,57800214.0,57801493.0,705.9117,1.1413,1.0,1.0,10.0,0.5,1.0,-1.4212
NOR,57800049.0,57801494.0,323.19980000000004,1.4309,1.0,2.0,10.0,1.5,1.0,-1.4212
NOR,57800053.0,57801495.0,603.3806999999999,1.1962,1.0,2.0,10.0,1.0,1.0,0.1312
NOR,57800057.0,57801496.0,428.8753999999999,0.4746,1.0,2.0,10.0,0.5464,1.0,1.2048
NOR,57800244.0,57801497.0,419.2036,1.1702,1.0,2.0,10.0,0.9231,0.9167,1.2478
NOR,57800112.0,57801499.0,534.4914000000001,0.3457,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800045.0,57801500.0,516.9174,0.2583,2.0,1.0,10.0,1.0,1.0,-0.4562
NOR,57800074.0,57801501.0,475.69269999999995,0.1755,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800202.0,57801502.0,658.9318,0.9959,1.0,1.0,10.0,1.25,1.0,1.2911
NOR,57800022.0,57801503.0,580.7798,0.2553,1.0,1.0,10.0,0.4808,1.0,0.4997
NOR,57800055.0,57801506.0,489.3447,0.6684,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800206.0,57801507.0,431.4704,-0.0258,1.0,1.0,10.0,1.3309,1.0,1.2478
NOR,57800078.0,57801508.0,419.625,1.5265,1.0,2.0,10.0,1.56,1.0,-0.0672
NOR,57800096.0,57801509.0,414.8932,1.2395,1.0,2.0,10.0,0.431,1.0,0.2986
NOR,57800065.0,57801511.0,560.8345,1.6191,1.0,2.0,10.0,0.5263,1.0,0.4591
NOR,57800142.0,57801512.0,619.2936,1.6758,1.0,2.0,10.0,0.8726,1.0,0.6606
NOR,57800047.0,57801513.0,553.4118,1.4945,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800252.0,57801514.0,585.0486000000001,1.0538,1.0,1.0,10.0,0.5208,1.0,-1.4212
NOR,57800023.0,57801515.0,626.8268,-0.1222,1.0,2.0,10.0,1.0,1.0,0.0574
NOR,57800022.0,57801516.0,549.9606,0.785,1.0,2.0,10.0,0.4808,1.0,0.4997
NOR,57800026.0,57801517.0,451.62180000000006,0.8495,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800031.0,57801518.0,478.43590000000006,-0.36,1.0,1.0,10.0,0.7563,1.0,0.1
NOR,57800212.0,57801519.0,577.1847,1.0897,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800020.0,57801520.0,504.95200000000006,1.1229,1.0,2.0,10.0,1.2333,0.9459,-1.4212
NOR,57800095.0,57801521.0,594.1381,0.4931,,1.0,10.0,0.6,1.0,0.1
NOR,57800103.0,57801522.0,568.8599999999999,1.09,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800099.0,57801524.0,346.54449999999997,-0.4903,1.0,2.0,10.0,1.0,1.0,0.7452
NOR,57800170.0,57801525.0,525.8806999999999,0.8338,1.0,1.0,10.0,1.0345,1.0,0.1
NOR,57800118.0,57801526.0,615.637,0.8701,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800099.0,57801527.0,391.5711,0.5457,1.0,1.0,10.0,1.0,1.0,0.7452
NOR,57800118.0,57801528.0,553.5588,-0.5096,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800185.0,57801529.0,484.4295,0.5433,1.0,1.0,10.0,,,-0.2805
NOR,57800012.0,57801530.0,559.8029,-0.8064,2.0,2.0,10.0,0.5435,1.0,0.1
NOR,57800076.0,57801532.0,511.39219999999995,0.6079,1.0,1.0,10.0,1.0,1.0,1.2002
NOR,57800216.0,57801533.0,370.6855,-1.4114,2.0,2.0,10.0,1.0,1.0,-0.3123
NOR,57800028.0,57801534.0,546.4648,1.1587,1.0,2.0,10.0,0.8021,1.0,-1.4212
NOR,57800101.0,57801535.0,406.685,1.1866,1.0,1.0,10.0,0.4615,1.0,0.6606
NOR,57800049.0,57801536.0,419.33779999999996,1.0793,1.0,1.0,10.0,1.5,1.0,-1.4212
NOR,57800220.0,57801537.0,664.1141000000001,1.1393,1.0,1.0,10.0,0.5278,1.0,0.1
NOR,57800015.0,57801538.0,512.9549000000001,0.727,1.0,1.0,10.0,0.1271,1.0,1.0283
NOR,57800054.0,57801539.0,598.4732000000001,0.8901,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800108.0,57801540.0,515.3589999999999,0.6685,1.0,2.0,10.0,,,
NOR,57800092.0,57801541.0,443.83599999999996,1.3101,1.0,2.0,10.0,1.6,1.0,0.4621
NOR,57800032.0,57801542.0,545.6598,1.4411,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800111.0,57801544.0,581.9116000000001,0.888,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800113.0,57801545.0,582.5730999999998,0.6293,1.0,1.0,10.0,1.3158,1.0,0.4292
NOR,57800101.0,57801546.0,463.7542,0.2449,1.0,2.0,10.0,0.4615,1.0,0.6606
NOR,57800138.0,57801547.0,597.196,0.5477,1.0,2.0,10.0,1.0,1.0,0.8339
